"city","city_ascii","state_id","state_name","lat","lng","population","density"
"Rochester","Rochester","MN","Minnesota","44.0151","-92.4778","119942","831"
"Leominster","Leominster","MA","Massachusetts","42.5209","-71.7717","119690","558"
"Kingsport","Kingsport","TN","Tennessee","36.5224","-82.5453","119666","397"
"Duluth","Duluth","MN","Minnesota","46.7756","-92.1392","119476","461"
"Rock Hill","Rock Hill","SC","South Carolina","34.9416","-81.0244","119105","750"
"Gilroy","Gilroy","CA","California","37.0047","-121.5855","118993","1378"
"Cambridge","Cambridge","MA","Massachusetts","42.3759","-71.1185","118927","7182"
"Sugar Land","Sugar Land","TX","Texas","29.5935","-95.6357","118488","1130"
"Texas City","Texas City","TX","Texas","29.4128","-94.9658","118169","300"
"Iowa City","Iowa City","IA","Iowa","41.6559","-91.5303","118041","1133"
"Saginaw","Saginaw","MI","Michigan","43.4199","-83.9501","117958","1087"
"Chico","Chico","CA","California","39.7575","-121.8152","117668","1191"
"Dover","Dover","DE","Delaware","39.1610","-75.5203","117282","622"
"Clearwater","Clearwater","FL","Florida","27.9789","-82.7622","116946","1731"
"Coeur d'Alene","Coeur d'Alene","ID","Idaho","47.7041","-116.7935","116834","1260"
"Seaside","Seaside","CA","California","36.6224","-121.8191","116720","1410"
"Independence","Independence","MO","Missouri","39.0871","-94.3501","116672","577"
"West Jordan","West Jordan","UT","Utah","40.6024","-112.0008","116480","1391"
"Brandon","Brandon","FL","Florida","27.9367","-82.3000","115911","1350"
"Bloomington","Bloomington","IN","Indiana","39.1637","-86.5257","115884","1424"
"El Monte","El Monte","CA","California","34.0739","-118.0291","115487","4663"
"North Charleston","North Charleston","SC","South Carolina","32.9066","-80.0722","115382","574"
"Carlsbad","Carlsbad","CA","California","33.1247","-117.2837","115382","1180"
"St. Cloud","St. Cloud","MN","Minnesota","45.5339","-94.1718","115028","660"
"Temecula","Temecula","CA","California","33.4928","-117.1315","114761","1188"
"Clovis","Clovis","CA","California","36.8278","-119.6831","114584","1741"
"Meridian","Meridian","ID","Idaho","43.6112","-116.3968","114161","1297"
"The Woodlands","The Woodlands","TX","Texas","30.1738","-95.5134","113819","1017"
"Ponce","Ponce","PR","Puerto Rico","18.0120","-66.6198","113401","1426"
"Westminster","Westminster","CO","Colorado","39.8837","-105.0624","113166","1383"
"Costa Mesa","Costa Mesa","CA","California","33.6667","-117.9135","113003","2762"
"Monroe","Monroe","LA","Louisiana","32.5183","-92.0774","112891","623"
"Utica","Utica","NY","New York","43.0961","-75.2260","112650","1376"
"Pompano Beach","Pompano Beach","FL","Florida","26.2428","-80.1312","112118","1802"
"West Palm Beach","West Palm Beach","FL","Florida","26.7468","-80.1316","111955","803"
"Waterloo","Waterloo","IA","Iowa","42.4920","-92.3522","111631","423"
"Everett","Everett","WA","Washington","47.9525","-122.1669","111475","1296"
"El Centro","El Centro","CA","California","32.7867","-115.5586","111425","1478"
"Santa Fe","Santa Fe","NM","New Mexico","35.6619","-105.9819","111269","625"
"Downey","Downey","CA","California","33.9379","-118.1312","111126","3457"
"Spring Hill","Spring Hill","FL","Florida","28.4797","-82.5300","111076","716"
"Lowell","Lowell","MA","Massachusetts","42.6389","-71.3217","110997","3149"
"Centennial","Centennial","CO","Colorado","39.5926","-104.8674","110937","1448"
"Elgin","Elgin","IL","Illinois","42.0385","-88.3229","110849","1141"
"Richmond","Richmond","CA","California","37.9477","-122.3390","110567","1420"
"Broken Arrow","Broken Arrow","OK","Oklahoma","36.0365","-95.7809","110198","688"
"Miami Gardens","Miami Gardens","FL","Florida","25.9433","-80.2426","110001","2329"
"Bend","Bend","OR","Oregon","44.0562","-121.3087","109802","1171"
"Burlington","Burlington","VT","Vermont","44.4877","-73.2314","109763","1604"
"Jurupa Valley","Jurupa Valley","CA","California","34.0010","-117.4705","109527","984"
"Sandy Springs","Sandy Springs","GA","Georgia","33.9366","-84.3703","109452","1122"
"Gresham","Gresham","OR","Oregon","45.5023","-122.4413","109381","1808"
"Lewisville","Lewisville","TX","Texas","33.0452","-96.9823","109212","1148"
"Hillsboro","Hillsboro","OR","Oregon","45.5272","-122.9361","109128","1640"
"San Buenaventura","San Buenaventura","CA","California","34.2741","-119.2314","109106","1925"
"Jacksonville","Jacksonville","NC","North Carolina","34.7288","-77.3941","108856","574"
"Pottstown","Pottstown","PA","Pennsylvania","40.2507","-75.6444","108758","1798"
"Inglewood","Inglewood","CA","California","33.9566","-118.3444","108151","4604"
"League City","League City","TX","Texas","29.4873","-95.1087","107536","809"
"Eau Claire","Eau Claire","WI","Wisconsin","44.8199","-91.4949","107404","812"
"Turlock","Turlock","CA","California","37.5053","-120.8588","107317","1679"
"Temple","Temple","TX","Texas","31.1076","-97.3894","107258","429"
"Sioux City","Sioux City","IA","Iowa","42.4959","-96.3901","106455","545"
"Salisbury","Salisbury","MD","Maryland","38.3756","-75.5867","106447","927"
"Davie","Davie","FL","Florida","26.0789","-80.2870","106306","1175"
"Daly City","Daly City","CA","California","37.6862","-122.4685","106280","5370"
"Highlands Ranch","Highlands Ranch","CO","Colorado","39.5419","-104.9708","105631","1680"
"Allen","Allen","TX","Texas","33.1088","-96.6735","105623","1544"
"West Covina","West Covina","CA","California","34.0555","-117.9112","105101","2529"
"Sparks","Sparks","NV","Nevada","39.5729","-119.7157","105006","1131"
"Wichita Falls","Wichita Falls","TX","Texas","33.9072","-98.5291","104683","561"
"San Mateo","San Mateo","CA","California","37.5521","-122.3122","104430","3312"
"Columbia","Columbia","MD","Maryland","39.2004","-76.8590","103991","1257"
"Norwalk","Norwalk","CA","California","33.9069","-118.0829","103949","4133"
"Rialto","Rialto","CA","California","34.1174","-117.3894","103526","1665"
"Manteca","Manteca","CA","California","37.7927","-121.2264","103420","1498"
"Arden-Arcade","Arden-Arcade","CA","California","38.6034","-121.3810","102864","2235"
"El Cajon","El Cajon","CA","California","32.8017","-116.9605","102708","2732"
"Burbank","Burbank","CA","California","34.1879","-118.3235","102511","2285"
"Longmont","Longmont","CO","Colorado","40.1686","-105.1005","102474","1306"
"Renton","Renton","WA","Washington","47.4784","-122.1919","101751","1676"
"Vista","Vista","CA","California","33.1896","-117.2386","101638","2093"
"Logan","Logan","UT","Utah","41.7400","-111.8419","101616","1126"
"Prescott Valley","Prescott Valley","AZ","Arizona","34.5983","-112.3176","101539","439"
"Vacaville","Vacaville","CA","California","38.3590","-121.9680","101444","1330"
"Edinburg","Edinburg","TX","Texas","26.3197","-98.1596","101170","873"
"Carmel","Carmel","IN","Indiana","39.9650","-86.1460","101068","795"
"Spokane Valley","Spokane Valley","WA","Washington","47.6626","-117.2346","101060","1034"
"San Angelo","San Angelo","TX","Texas","31.4424","-100.4506","101004","653"
"La Crosse","La Crosse","WI","Wisconsin","43.8240","-91.2268","100693","911"
"Idaho Falls","Idaho Falls","ID","Idaho","43.4872","-112.0362","100442","1011"
"Holland","Holland","MI","Michigan","42.7677","-86.0985","100432","768"
"Charlottesville","Charlottesville","VA","Virginia","38.0375","-78.4855","100416","1781"
"Longview","Longview","TX","Texas","32.5193","-94.7621","100330","565"
"Tracy","Tracy","CA","California","37.7269","-121.4522","100049","1412"
"Boca Raton","Boca Raton","FL","Florida","26.3752","-80.1080","99805","1320"
"Lafayette","Lafayette","CO","Colorado","39.9949","-105.0997","99645","1257"
"Lee's Summit","Lee's Summit","MO","Missouri","38.9172","-94.3816","99357","601"
"Rio Rancho","Rio Rancho","NM","New Mexico","35.2872","-106.6981","99178","370"
"South Fulton","South Fulton","GA","Georgia","33.6269","-84.5802","99155","451"
"Beaverton","Beaverton","OR","Oregon","45.4779","-122.8168","99037","1952"
"Lawrence","Lawrence","KS","Kansas","38.9597","-95.2641","98648","1110"
"Bismarck","Bismarck","ND","North Dakota","46.8144","-100.7694","98345","827"
"Orem","Orem","UT","Utah","40.2983","-111.6992","97828","2044"
"Middletown","Middletown","OH","Ohio","39.5032","-84.3660","97730","720"
"San Tan Valley","San Tan Valley","AZ","Arizona","33.1879","-111.5472","96692","1018"
"San Marcos","San Marcos","CA","California","33.1350","-117.1744","96664","1532"
"Sandy","Sandy","UT","Utah","40.5710","-111.8505","96380","1544"
"Federal Way","Federal Way","WA","Washington","47.3091","-122.3358","96289","1667"
"Mandeville","Mandeville","LA","Louisiana","30.3751","-90.0904","95968","676"
"Hesperia","Hesperia","CA","California","34.3975","-117.3147","95750","508"
"Brockton","Brockton","MA","Massachusetts","42.0821","-71.0242","95708","1732"
"Compton","Compton","CA","California","33.8930","-118.2275","95605","3680"
"Riverview","Riverview","FL","Florida","27.8227","-82.3023","95338","796"
"Fishers","Fishers","IN","Indiana","39.9589","-85.9661","95310","1037"
"Sunrise","Sunrise","FL","Florida","26.1547","-80.2997","95166","2270"
"Bowling Green","Bowling Green","KY","Kentucky","36.9719","-86.4373","95135","690"
"Roswell","Roswell","GA","Georgia","34.0391","-84.3513","94763","898"
"Menifee","Menifee","CA","California","33.6909","-117.1849","94756","787"
"Plantation","Plantation","FL","Florida","26.1260","-80.2617","94580","1685"
"Dover","Dover","NH","New Hampshire","43.1887","-70.8845","94563","464"
"Quincy","Quincy","MA","Massachusetts","42.2516","-71.0183","94470","2200"
"Portsmouth","Portsmouth","VA","Virginia","36.8468","-76.3540","94398","1094"
"Chino","Chino","CA","California","33.9836","-117.6654","94371","1229"
"Lynn","Lynn","MA","Massachusetts","42.4779","-70.9663","94299","3388"
"Edmond","Edmond","OK","Oklahoma","35.6689","-97.4159","94054","428"
"Hanford","Hanford","CA","California","36.3274","-119.6549","94028","1280"
"Dearborn","Dearborn","MI","Michigan","42.3127","-83.2129","93932","1496"
"Livonia","Livonia","MI","Michigan","42.3972","-83.3733","93665","1013"
"South Gate","South Gate","CA","California","33.9448","-118.1926","93444","4985"
"Vineland","Vineland","NJ","New Jersey","39.4653","-74.9981","93239","335"
"Florence","Florence","SC","South Carolina","34.1781","-79.7877","93131","657"
"Portsmouth","Portsmouth","NH","New Hampshire","43.0580","-70.7826","93069","540"
"Slidell","Slidell","LA","Louisiana","30.2881","-89.7826","93040","695"
"Lawton","Lawton","OK","Oklahoma","34.6176","-98.4203","93025","441"
"Kirkland","Kirkland","WA","Washington","47.6974","-122.2054","93010","2016"
"Missoula","Missoula","MT","Montana","46.8750","-114.0214","92895","845"
"Auburn","Auburn","AL","Alabama","32.6087","-85.4899","92777","425"
"Rapid City","Rapid City","SD","South Dakota","44.0716","-103.2204","92664","546"
"Terre Haute","Terre Haute","IN","Indiana","39.4654","-87.3763","92490","677"
"Suffolk","Suffolk","VA","Virginia","36.6953","-76.6398","92108","89"
"Blacksburg","Blacksburg","VA","Virginia","37.2300","-80.4279","91888","865"
"Mount Pleasant","Mount Pleasant","SC","South Carolina","32.8538","-79.8204","91684","717"
"Carson","Carson","CA","California","33.8374","-118.2559","91394","1883"
"Conroe","Conroe","TX","Texas","30.3239","-95.4825","91079","488"
"Alafaya","Alafaya","FL","Florida","28.5278","-81.1865","91068","1156"
"Livermore","Livermore","CA","California","37.6862","-121.7608","90923","1288"
"Westminster","Westminster","CA","California","33.7523","-117.9938","90643","3486"
"Germantown","Germantown","MD","Maryland","39.1755","-77.2643","90582","2053"
"Santa Monica","Santa Monica","CA","California","34.0232","-118.4813","90401","4147"
"New Braunfels","New Braunfels","TX","Texas","29.6994","-98.1148","90209","770"
"Fall River","Fall River","MA","Massachusetts","41.7137","-71.1014","89541","1044"
"Albany","Albany","GA","Georgia","31.5776","-84.1762","89217","505"
"Miami Beach","Miami Beach","FL","Florida","25.8171","-80.1396","88885","4461"
"Norwalk","Norwalk","CT","Connecticut","41.1144","-73.4215","88816","1498"
"San Leandro","San Leandro","CA","California","37.7071","-122.1601","88815","2570"
"O'Fallon","O'Fallon","MO","Missouri","38.7850","-90.7175","88673","1149"
"Newton","Newton","MA","Massachusetts","42.3316","-71.2085","88414","1914"
"Muncie","Muncie","IN","Indiana","40.1989","-85.3950","87879","958"
"Citrus Heights","Citrus Heights","CA","California","38.6948","-121.2880","87796","2381"
"State College","State College","PA","Pennsylvania","40.7909","-77.8568","87723","3572"
"Town 'n' Country","Town 'n' Country","FL","Florida","28.0108","-82.5760","87338","1526"
"Decatur","Decatur","IL","Illinois","39.8556","-88.9337","87236","645"
"Jackson","Jackson","MI","Michigan","42.2431","-84.4037","87110","1153"
"Fort Myers","Fort Myers","FL","Florida","26.6195","-81.8303","87103","844"
"Goodyear","Goodyear","AZ","Arizona","33.2613","-112.3622","86840","175"
"Dalton","Dalton","GA","Georgia","34.7690","-84.9712","86628","632"
"Bryan","Bryan","TX","Texas","30.6657","-96.3668","86276","726"
"Waukegan","Waukegan","IL","Illinois","42.3697","-87.8716","86075","1370"
"Hawthorne","Hawthorne","CA","California","33.9146","-118.3476","86068","5463"
"Anderson","Anderson","IN","Indiana","40.0891","-85.6893","85992","508"
"Redwood City","Redwood City","CA","California","37.5026","-122.2252","85925","1721"
"Hoover","Hoover","AL","Alabama","33.3754","-86.8064","85768","691"
"Lake Forest","Lake Forest","CA","California","33.6606","-117.6712","85531","1985"
"Napa","Napa","CA","California","38.2976","-122.3011","85239","1679"
"Whittier","Whittier","CA","California","33.9678","-118.0188","85098","2242"
"Clifton","Clifton","NJ","New Jersey","40.8631","-74.1575","85052","2913"
"Largo","Largo","FL","Florida","27.9088","-82.7711","84948","1773"
"Bloomington","Bloomington","MN","Minnesota","44.8306","-93.3151","84943","945"
"Johns Creek","Johns Creek","GA","Georgia","34.0333","-84.2027","84579","1059"
"Newport Beach","Newport Beach","CA","California","33.6151","-117.8669","84534","1370"
"Mission","Mission","TX","Texas","26.2041","-98.3251","84331","916"
"Milpitas","Milpitas","CA","California","37.4339","-121.8921","84196","2381"
"Troy","Troy","MI","Michigan","42.5818","-83.1457","84092","970"
"Madera","Madera","CA","California","36.9631","-120.0782","84086","1557"
"Joplin","Joplin","MO","Missouri","37.0758","-94.5018","84048","515"
"Chino Hills","Chino Hills","CA","California","33.9508","-117.7253","83853","724"
"Alhambra","Alhambra","CA","California","34.0840","-118.1355","83750","4237"
"Franklin","Franklin","TN","Tennessee","35.9216","-86.8525","83097","771"
"Melbourne","Melbourne","FL","Florida","28.1085","-80.6627","83029","727"
"Port Huron","Port Huron","MI","Michigan","42.9822","-82.4387","82970","1369"
"Springfield","Springfield","OH","Ohio","39.9297","-83.7957","82820","883"
"Mountain View","Mountain View","CA","California","37.4000","-122.0796","82739","2664"
"Zephyrhills","Zephyrhills","FL","Florida","28.2408","-82.1796","82476","670"
"St. Augustine","St. Augustine","FL","Florida","29.8977","-81.3100","82180","629"
"Flagstaff","Flagstaff","AZ","Arizona","35.1872","-111.6195","81974","438"
"Buena Park","Buena Park","CA","California","33.8572","-118.0046","81788","3002"
"Pleasanton","Pleasanton","CA","California","37.6663","-121.8805","81777","1307"
"Silver Spring","Silver Spring","MD","Maryland","39.0028","-77.0207","81773","4004"
"Atascocita","Atascocita","TX","Texas","29.9777","-95.1953","81557","1320"
"Westland","Westland","MI","Michigan","42.3192","-83.3805","81511","1540"
"Auburn","Auburn","WA","Washington","47.3039","-122.2108","81464","1063"
"Cranston","Cranston","RI","Rhode Island","41.7658","-71.4857","81456","1109"
"Somerville","Somerville","MA","Massachusetts","42.3908","-71.1013","81360","7619"
"Folsom","Folsom","CA","California","38.6668","-121.1422","81328","1126"
"Springdale","Springdale","AR","Arkansas","36.1899","-94.1574","81125","668"
"Deerfield Beach","Deerfield Beach","FL","Florida","26.3050","-80.1277","81066","2093"
"Warwick","Warwick","RI","Rhode Island","41.7062","-71.4334","81004","893"
"Cicero","Cicero","IL","Illinois","41.8445","-87.7593","80796","5318"
"Farmington Hills","Farmington Hills","MI","Michigan","42.4860","-83.3771","80612","935"
"Newark","Newark","OH","Ohio","40.0705","-82.4251","80451","930"
"Williamsburg","Williamsburg","VA","Virginia","37.2692","-76.7076","80441","645"
"Brooklyn Park","Brooklyn Park","MN","Minnesota","45.1112","-93.3505","80389","1190"
"Hattiesburg","Hattiesburg","MS","Mississippi","31.3074","-89.3170","80138","331"
"Alexandria","Alexandria","LA","Louisiana","31.2923","-92.4702","80129","625"
